0 qid:49049 1:21.345463 2:0.0 8:1991.0 9:1.0 10:0.0 16:16.433838 20:0.0 24:0.0 30:0.0 31:0.0 34:25.0 35:3.0 36:0.0 37:0.0 40:0.0 41:0.0 42:14.0 43:3.0 46:17.0 47:2.0 #docid = 330e75dbb7854b14e6eac448f0d61280c0673ab8
0 qid:49868 1:15.1357975 2:15.579270999999999 8:2003.0 9:1.0 10:2.0 16:11.953435 20:0.0 24:21.670313 30:4.0 31:0.0 34:28.0 35:4.0 36:578.0 37:88.0 40:24.0 41:3.0 42:16.0 43:2.0 46:7.0 47:1.0 #docid = 9b749d16248c31902f68e98be5ad7f5d129c1a8f
0 qid:49868 1:15.1357975 2:13.97069 8:2003.0 9:1.0 10:3.0 16:11.953435 20:0.0 24:32.50547 30:4.0 31:173.0 34:36.0 35:4.0 36:1636.0 37:248.0 40:0.0 41:0.0 42:15.0 43:2.0 46:9.0 47:1.0 #docid = a76a569c8570a3fbd73ecfcc4242edc14ed0ba68
0 qid:49868 1:14.471987 2:0.0 8:1988.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:17.0 31:0.0 34:49.0 35:5.0 36:857.0 37:139.0 40:56.0 41:10.0 42:17.0 43:3.0 46:7.0 47:1.0 #docid = 870ebc7da71f020018bf9c3eb5cf8523130a43de
0 qid:49868 1:15.863434 2:6.83109 8:1974.0 9:1.0 10:1.0 16:11.953435 20:0.0 24:10.835156 30:3.0 31:0.0 34:21.0 35:3.0 36:2001.0 37:341.0 40:0.0 41:0.0 42:17.0 43:3.0 46:3.0 47:1.0 #docid = 0e253ca60ef2200ff3a978033b80c10bde8c0ce3
0 qid:49868 1:15.1357975 2:12.963141 8:2000.0 9:1.0 10:1.0 16:11.953435 20:0.0 24:10.835156 30:2.0 31:0.0 34:33.0 35:4.0 36:442.0 37:68.0 40:0.0 41:0.0 42:17.0 43:3.0 46:3.0 47:1.0 #docid = 7c190286e45284ab27209a32f3d9ba5af00ded82
0 qid:49868 1:15.863434 2:0.0 8:1995.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:12.0 31:8.0 34:20.0 35:3.0 36:495.0 37:85.0 40:56.0 41:10.0 42:4.0 43:1.0 46:7.0 47:1.0 #docid = a36be93424f1eae6972ee2e7eb95a58137ad7775
0 qid:49868 1:15.1357975 2:0.0 8:2000.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:3.0 31:0.0 34:35.0 35:4.0 36:3990.0 37:628.0 40:47.0 41:7.0 42:14.0 43:2.0 46:9.0 47:1.0 #docid = ae823fc32954cc78b8ecacb1c52691cfe98a713b
0 qid:49868 1:15.1357975 2:0.0 8:1917.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:2.0 31:0.0 34:32.0 35:4.0 36:2445.0 37:429.0 40:24.0 41:3.0 42:15.0 43:3.0 46:9.0 47:1.0 #docid = ec621b86575d379792f14fd6b424b0bafe074295
0 qid:49868 1:15.863434 2:0.0 8:1936.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:4.0 31:0.0 34:21.0 35:3.0 36:261.0 37:41.0 40:0.0 41:0.0 42:15.0 43:2.0 46:7.0 47:1.0 #docid = 17f826a9c2a06e6819c58263ba949542c00256c5
0 qid:49868 1:15.863434 2:0.0 8:2007.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:1.0 31:0.0 34:21.0 35:3.0 36:944.0 37:134.0 40:0.0 41:0.0 42:12.0 43:2.0 46:7.0 47:1.0 #docid = 0a829cb62608fc7cc8d2fd8976118171c5ec7977
0 qid:49868 1:15.1357975 2:0.0 8:2000.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:10.0 31:0.0 34:33.0 35:4.0 36:324.0 37:49.0 40:37.0 41:6.0 42:17.0 43:3.0 46:11.0 47:1.0 #docid = 2350102c67cf94fb94748797f060509c6f073bb1
0 qid:49868 1:15.1357975 2:0.0 8:1999.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:15.0 31:0.0 34:30.0 35:4.0 36:219.0 37:32.0 40:0.0 41:0.0 42:34.0 43:5.0 46:9.0 47:1.0 #docid = 9b995be1abd8d7a1212cd20965842cb461ed2f8d
1 qid:49868 1:15.1357975 2:20.359747 8:2006.0 9:1.0 10:29.0 16:11.953435 20:0.0 24:314.21954 30:4.0 31:0.0 34:31.0 35:4.0 36:2175.0 37:297.0 40:31.0 41:5.0 42:22.0 43:3.0 46:7.0 47:1.0 #docid = b8421ba82c830da82dca42eadfe54f7102709b61
0 qid:49868 1:15.1357975 2:0.0 8:1960.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:7.0 31:0.0 34:30.0 35:3.0 36:347.0 37:63.0 40:31.0 41:5.0 42:12.0 43:2.0 46:7.0 47:1.0 #docid = cffbecd62e0a765a5000bd96a14d93486396078b
0 qid:49868 1:15.863434 2:11.881152 8:1996.0 9:1.0 10:1.0 16:11.953435 20:0.0 24:10.835156 30:12.0 31:0.0 34:20.0 35:3.0 36:628.0 37:103.0 40:56.0 41:10.0 42:16.0 43:3.0 46:7.0 47:1.0 #docid = 8d8051e72d2ebebc44bcced1b3e4f1c673c70735
0 qid:49868 1:15.1357975 2:8.750849 8:1994.0 9:1.0 10:1.0 16:11.953435 20:0.0 24:10.835156 30:2.0 31:0.0 34:25.0 35:3.0 36:1435.0 37:227.0 40:0.0 41:0.0 42:18.0 43:3.0 46:7.0 47:1.0 #docid = be59dcf189ffe37998f66b8188539d3e23710c01
0 qid:49868 1:15.863434 2:0.0 8:2010.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:5.0 31:33.0 34:23.0 35:3.0 36:1400.0 37:198.0 40:30.0 41:4.0 42:21.0 43:3.0 46:8.0 47:1.0 #docid = d8bc26ab43da03685b3588bb43810d69623ad6a6
1 qid:49868 1:15.863434 2:15.339436 8:2002.0 9:1.0 10:2.0 16:11.953435 20:0.0 24:21.670313 30:7.0 31:0.0 34:26.0 35:3.0 36:637.0 37:97.0 40:0.0 41:0.0 42:12.0 43:2.0 46:3.0 47:1.0 #docid = bcd41049a43f1ec39d5bf964e62ff18c23e81a74
0 qid:49868 1:12.3120985 2:0.0 8:1991.0 9:1.0 10:0.0 16:11.953435 20:0.0 24:0.0 30:59.0 31:0.0 34:66.0 35:9.0 36:164.0 37:28.0 40:0.0 41:0.0 42:16.0 43:2.0 46:9.0 47:1.0 #docid = 24a758679e7cde35d8e6daccd191f0f421a5a143
0 qid:49868 1:15.1357975 2:9.06945 8:1991.0 9:1.0 10:1.0 16:11.953435 20:17.838718 24:10.835156 30:7.0 31:0.0 34:31.0 35:4.0 36:1318.0 37:203.0 40:15.0 41:2.0 42:17.0 43:3.0 46:8.0 47:1.0 #docid = c19e1f0f75a7d67366cffda671ef119f53bbf649
0 qid:5147 1:19.332886 2:20.328514000000002 8:2000.0 9:2.0 10:7.0 16:16.632658 20:0.0 24:48.417435 30:9.0 31:0.0 34:30.0 35:5.0 36:567.0 37:85.0 40:41.0 41:6.0 42:17.0 43:3.0 46:16.0 47:2.0 #docid = e0f728642d4feb95e42580047d5cefc86b2b7870
0 qid:5147 1:10.420637 2:17.802979 8:2014.0 9:1.0 10:9.0 16:16.632658 20:14.437520999999998 24:71.18895 30:49.0 31:32.0 34:68.0 35:10.0 36:1756.0 37:263.0 40:0.0 41:0.0 42:28.0 43:4.0 46:16.0 47:2.0 #docid = 2f028e8b118d061d0a9eb6bddd38ce564ce7de63
1 qid:5147 1:19.332886 2:12.910535000000001 8:2000.0 9:2.0 10:1.0 16:16.632658 20:14.437520999999998 24:8.9793825 30:1.0 31:0.0 34:35.0 35:5.0 36:102.0 37:11.0 40:26.0 41:3.0 42:8.0 43:2.0 46:16.0 47:2.0 #docid = f7715ddac9a03f499e8c0d2ceb669da3c7ee879b
0 qid:5147 1:18.520626 2:15.087231 8:2000.0 9:2.0 10:26.0 16:16.632658 20:14.437520999999998 24:233.46393999999998 30:14.0 31:0.0 34:40.0 35:6.0 36:4401.0 37:739.0 40:0.0 41:0.0 42:30.0 43:4.0 46:16.0 47:2.0 #docid = f7ec680b71189519a363735507296af75f0490fa
0 qid:5147 1:11.1982565 2:14.690793 8:2010.0 9:1.0 10:2.0 16:16.632658 20:14.437520999999998 24:13.146017 30:86.0 31:7.0 34:56.0 35:8.0 36:505.0 37:69.0 40:0.0 41:0.0 42:36.0 43:6.0 46:16.0 47:2.0 #docid = 8e1aade8f7e89bc10c3c4214e525b1d3ea4c67e8
0 qid:5147 1:9.744000999999999 2:12.766481 8:2012.0 9:1.0 10:3.0 16:16.632658 20:14.437520999999998 24:26.938147999999998 30:84.0 31:19.0 34:94.0 35:13.0 36:1123.0 37:161.0 40:65.0 41:8.0 42:81.0 43:14.0 46:16.0 47:2.0 #docid = a5b875d95582d69c95c3f741812d780c80bdef89
0 qid:5147 1:9.744000999999999 2:12.766481 8:2014.0 9:1.0 10:3.0 16:16.632658 20:31.583091999999997 24:26.938147999999998 30:45.0 31:6.0 34:97.0 35:13.0 36:1021.0 37:156.0 40:80.0 41:10.0 42:26.0 43:6.0 46:16.0 47:2.0 #docid = 22266f8ad97d4bb4e2422d3a7dfa77ab7b47af21
0 qid:5147 1:17.084993 2:17.320997 8:2005.0 9:2.0 10:8.0 16:16.632658 20:14.437520999999998 24:67.022316 30:2.0 31:0.0 34:51.0 35:8.0 36:1531.0 37:210.0 40:0.0 41:0.0 42:18.0 43:2.0 46:16.0 47:2.0 #docid = 567944d47622083ac9424c2b1f598713557c6092
0 qid:5147 1:10.420637 2:18.113125 8:2013.0 9:1.0 10:8.0 16:16.632658 20:14.437520999999998 24:67.022316 30:34.0 31:16.0 34:70.0 35:11.0 36:1116.0 37:181.0 40:0.0 41:0.0 42:37.0 43:7.0 46:16.0 47:2.0 #docid = 6151363f65b1728a3a431f89fafa63cae4fdfb8a
1 qid:5147 1:17.773869 2:16.62689 8:2008.0 9:2.0 10:11.0 16:16.632658 20:31.583091999999997 24:93.96046 30:1.0 31:0.0 34:54.0 35:8.0 36:2500.0 37:338.0 40:0.0 41:0.0 42:32.0 43:5.0 46:16.0 47:2.0 #docid = eca791a6b078351f1e6e758495681eb9ee441fe9
0 qid:52728 1:18.062181 2:17.260944 8:2020.0 9:2.0 10:6.0 16:26.446224 20:37.534283 24:20.114265 30:58.0 31:12.0 34:63.0 35:8.0 36:537.0 37:76.0 40:31.0 41:4.0 42:33.0 43:6.0 46:8.0 47:1.0 #docid = 567ba4bdc6dabcc6a0dd9fb68899f7edb6d4238b
0 qid:52728 1:20.25924 2:16.325212 8:2020.0 9:3.0 10:3.0 16:26.446224 20:53.25274 24:16.514008 30:143.0 31:9.0 34:65.0 35:7.0 36:711.0 37:86.0 40:10.0 41:2.0 42:103.0 43:15.0 46:8.0 47:1.0 #docid = c273cb0fcab40abe02805c689806f59c50b7d640
1 qid:52728 1:20.699645999999998 2:27.222738 8:2020.0 9:3.0 10:4.0 16:26.446224 20:53.25274 24:25.17166 30:37.0 31:1.0 34:71.0 35:12.0 36:200.0 37:28.0 40:35.0 41:6.0 42:257.0 43:48.0 46:8.0 47:1.0 #docid = bdc09e28ce331b8a5f78310b7c644b0485cd300e
1 qid:52728 1:17.888302 2:26.833703999999997 8:2020.0 9:4.0 10:29.0 16:26.446224 20:53.25274 24:126.70883 30:15.0 31:20.0 34:143.0 35:19.0 36:2733.0 37:341.0 40:31.0 41:4.0 42:63.0 43:12.0 46:8.0 47:1.0 #docid = b6d58f6d006acfe4df4e4b0e30f5c070738fba5b
1 qid:52728 1:22.933311 2:28.224453000000004 8:2020.0 9:3.0 10:17.0 16:26.446224 20:37.108616 24:94.42916 30:14.0 31:11.0 34:72.0 35:9.0 36:1532.0 37:230.0 40:10.0 41:1.0 42:32.0 43:6.0 46:8.0 47:1.0 #docid = 9a8dbcfe52e24d631784ce9e129593c3fdd81023
1 qid:52728 1:21.26331 2:20.719773999999997 8:2020.0 9:4.0 10:8.0 16:26.446224 20:53.25274 24:26.243221000000002 30:11.0 31:10.0 34:103.0 35:13.0 36:659.0 37:99.0 40:26.0 41:3.0 42:49.0 43:8.0 46:8.0 47:1.0 #docid = 153550ab4a88092f8eac151479e36e053e9e37e9
1 qid:52728 1:28.410233 2:0.0 8:2020.0 9:4.0 10:0.0 16:26.446224 20:53.25274 24:0.0 30:0.0 31:0.0 34:33.0 35:5.0 36:0.0 37:0.0 40:21.0 41:3.0 42:26.0 43:6.0 46:8.0 47:1.0 #docid = 2a7e7fba70c6ad91e79b5d4fdd1f487551a808bb
0 qid:52728 1:21.230797 2:22.46021 8:2020.0 9:2.0 10:13.0 16:26.446224 20:53.25274 24:67.25612 30:4.0 31:0.0 34:25.0 35:4.0 36:1342.0 37:188.0 40:47.0 41:7.0 42:61.0 43:9.0 46:17.0 47:2.0 #docid = 7a0966ce97904ecf8c89eeedab8f90abea965ce5
0 qid:52728 1:25.707354000000002 2:17.81418 8:2020.0 9:3.0 10:23.0 16:26.446224 20:37.108616 24:70.346 30:10.0 31:231.0 34:53.0 35:6.0 36:1975.0 37:288.0 40:40.0 41:5.0 42:29.0 43:4.0 46:8.0 47:1.0 #docid = b678728503f529e5570917da4e16c96eb92d4242
0 qid:52728 1:21.230797 2:20.38032 8:2020.0 9:2.0 10:4.0 16:26.446224 20:53.25274 24:17.714094 30:65.0 31:7.0 34:35.0 35:5.0 36:200.0 37:30.0 40:35.0 41:6.0 42:50.0 43:9.0 46:8.0 47:1.0 #docid = 78600073012747814a2293cceb58658df5ca3899
0 qid:52728 1:18.062181 2:18.551605 8:2020.0 9:2.0 10:7.0 16:26.446224 20:53.25274 24:34.2281 30:12.0 31:5.0 34:52.0 35:7.0 36:1043.0 37:172.0 40:12.0 41:2.0 42:28.0 43:5.0 46:8.0 47:1.0 #docid = 78360444f3b4540339efc9e7e5f2610a7e46c023
0 qid:52728 1:25.707354000000002 2:30.549425 8:2020.0 9:3.0 10:10.0 16:26.446224 20:21.39016 24:61.92845500000001 30:2.0 31:0.0 34:55.0 35:6.0 36:599.0 37:79.0 40:27.0 41:4.0 42:34.0 43:6.0 46:16.0 47:2.0 #docid = 4eb2842d4e46c643cd1bec7e7de05dd93ff0a23e
0 qid:52728 1:17.412495 2:23.71446 8:2020.0 9:2.0 10:8.0 16:26.446224 20:53.25274 24:48.341938 30:23.0 31:15.0 34:53.0 35:9.0 36:508.0 37:80.0 40:99.0 41:13.0 42:80.0 43:14.0 46:8.0 47:1.0 #docid = f876d010f07d87c1b5da2a0e97be6e871e5dbd77
0 qid:52728 1:20.488966 2:25.799574 8:2020.0 9:5.0 10:36.0 16:26.446224 20:53.25274 24:122.68698 30:12.0 31:24.0 34:96.0 35:15.0 36:2455.0 37:355.0 40:24.0 41:4.0 42:72.0 43:12.0 46:8.0 47:1.0 #docid = a013789676fed5935c6a49d8dca45af40689ff79
0 qid:52728 1:18.76223 2:17.688910999999997 8:2020.0 9:2.0 10:14.0 16:26.446224 20:53.25274 24:42.628704 30:21.0 31:8.0 34:46.0 35:7.0 36:1330.0 37:192.0 40:24.0 41:3.0 42:84.0 43:12.0 46:8.0 47:1.0 #docid = 001d90376ea9a5672e6a2b37ff468d6f3ee0a3e5
0 qid:52728 1:20.005177 2:30.501378999999996 8:2020.0 9:4.0 10:25.0 16:26.446224 20:37.108616 24:113.21481000000001 30:13.0 31:57.0 34:95.0 35:15.0 36:1306.0 37:186.0 40:16.0 41:2.0 42:18.0 43:3.0 46:8.0 47:1.0 #docid = d73d87d6810a00d2136c95d5dd45816add78d5d1
0 qid:52728 1:17.412495 2:21.199966 8:2020.0 9:2.0 10:10.0 16:26.446224 20:37.534283 24:50.74211 30:18.0 31:15.0 34:57.0 35:9.0 36:1122.0 37:175.0 40:23.0 41:3.0 42:70.0 43:14.0 46:8.0 47:1.0 #docid = 242a976b17f8005f91a2f7aacbb85bf7d6424426
1 qid:52728 1:25.707354000000002 2:0.31206244 8:2020.0 9:3.0 10:2.0 16:26.446224 20:37.108616 24:2.4001725 30:21.0 31:16.0 34:42.0 35:6.0 36:724.0 37:96.0 40:50.0 41:6.0 42:63.0 43:10.0 46:8.0 47:1.0 #docid = f6d9f8a64f20c26d83b0b0cdc5c9131c1822858c
1 qid:52728 1:20.699645999999998 2:17.14171 8:2020.0 9:3.0 10:21.0 16:26.446224 20:37.534283 24:53.03069300000001 30:11.0 31:9.0 34:81.0 35:12.0 36:1757.0 37:266.0 40:24.0 41:3.0 42:57.0 43:10.0 46:8.0 47:1.0 #docid = 5313735b8f660d43c9ec0adbc9ed3c1e8d7da85c
0 qid:53444 1:13.955788 2:7.460833500000001 8:2016.0 9:3.0 10:3.0 16:13.770124 20:25.849407 24:15.516815 30:18.0 31:0.0 34:99.0 35:12.0 36:533.0 37:73.0 40:15.0 41:2.0 42:31.0 43:5.0 46:10.0 47:1.0 #docid = c092ab7dbfb04042ac7abf68bf2c53d485ea6b0e
0 qid:53444 1:9.904081 2:11.854030999999999 8:2007.0 9:2.0 10:7.0 16:13.770124 20:25.849407 24:35.720196 30:305.0 31:23.0 34:143.0 35:18.0 36:1647.0 37:237.0 40:23.0 41:3.0 42:56.0 43:8.0 46:10.0 47:1.0 #docid = d8972b958cee841dde8c2cdbb19b626a3156dafe
0 qid:53444 1:12.754036 2:4.6362442999999995 8:1988.0 9:2.0 10:1.0 16:13.770124 20:25.849407 24:4.929419 30:269.0 31:0.0 34:74.0 35:10.0 36:820.0 37:106.0 40:30.0 41:4.0 42:31.0 43:6.0 46:10.0 47:1.0 #docid = 409fc01183d02d0a857092e32848d5cb987050db
0 qid:53444 1:15.550806 2:6.042159 8:2002.0 9:2.0 10:2.0 16:13.770124 20:25.849407 24:10.344543 30:218.0 31:0.0 34:51.0 35:5.0 36:1023.0 37:139.0 40:26.0 41:3.0 42:17.0 43:3.0 46:9.0 47:1.0 #docid = 79e43bb8fbd92823374b79bf682543e7bc46af82
0 qid:53444 1:13.222226999999998 2:0.0 8:2010.0 9:3.0 10:0.0 16:13.770124 20:25.849407 24:0.0 30:251.0 31:38.0 34:114.0 35:15.0 36:894.0 37:142.0 40:0.0 41:0.0 42:31.0 43:5.0 46:0.0 47:0.0 #docid = ef073250f2f43f9f9adf6e95306806ab9772fbe1
0 qid:53444 1:13.742668 2:13.780592 8:2017.0 9:2.0 10:8.0 16:13.770124 20:25.849407 24:40.892466999999996 30:24.0 31:14.0 34:65.0 35:9.0 36:891.0 37:122.0 40:0.0 41:0.0 42:15.0 43:3.0 46:0.0 47:0.0 #docid = 87415612c98e31ed9005b8dfa2a9a934ce1ee1c5
0 qid:53444 1:11.149824 2:11.902766999999999 8:2009.0 9:2.0 10:4.0 16:13.770124 20:25.849407 24:20.20338 30:197.0 31:73.0 34:105.0 35:14.0 36:848.0 37:127.0 40:37.0 41:4.0 42:35.0 43:6.0 46:10.0 47:1.0 #docid = 9789f0e60caf3aa33337e9d98b93f5f058ae210e
0 qid:53444 1:12.754036 2:5.247356 8:2017.0 9:2.0 10:1.0 16:13.770124 20:25.849407 24:4.929419 30:19.0 31:3.0 34:78.0 35:9.0 36:486.0 37:59.0 40:0.0 41:0.0 42:47.0 43:8.0 46:17.0 47:2.0 #docid = 45a62c1c4a5ef9c495a820a553b8f4771c3117e4
0 qid:53444 1:11.511814 2:14.002498000000001 8:2005.0 9:2.0 10:9.0 16:13.770124 20:25.849407 24:45.33618 30:107.0 31:0.0 34:103.0 35:13.0 36:1062.0 37:168.0 40:29.0 41:4.0 42:16.0 43:3.0 46:9.0 47:1.0 #docid = 8890e501395b7f701eb8269321e95d9d8de1646e
0 qid:53444 1:13.229907999999998 2:2.3765035 8:1998.0 9:2.0 10:1.0 16:13.770124 20:25.849407 24:5.1722717000000005 30:98.0 31:0.0 34:68.0 35:9.0 36:3525.0 37:486.0 40:0.0 41:0.0 42:13.0 43:2.0 46:34.0 47:4.0 #docid = 253b1d800a4233de655e3c29daf05cb84c5043e8
1 qid:53444 1:8.669121 2:12.75201 8:2010.0 9:1.0 10:2.0 16:13.770124 20:25.849407 24:10.10169 30:135.0 31:0.0 34:34.0 35:4.0 36:153.0 37:18.0 40:16.0 41:3.0 42:15.0 43:3.0 46:10.0 47:1.0 #docid = d0cee6e1adf59e2646ce9030bfa9d7bcd35c3574
0 qid:53444 1:13.742668 2:12.833278 8:2001.0 9:2.0 10:4.0 16:13.770124 20:25.849407 24:20.20338 30:113.0 31:11.0 34:56.0 35:8.0 36:647.0 37:93.0 40:36.0 41:4.0 42:19.0 43:3.0 46:9.0 47:1.0 #docid = 329d2543228109940bd42e9c3dedd69be365aa79
0 qid:53444 1:11.8981 2:10.819017 8:2007.0 9:2.0 10:2.0 16:13.770124 20:25.849407 24:10.10169 30:98.0 31:0.0 34:76.0 35:11.0 36:424.0 37:64.0 40:0.0 41:0.0 42:25.0 43:5.0 46:16.0 47:2.0 #docid = cb3ee7f53d33b78e91b7f6bcb2d6bccd010d65a5
1 qid:53444 1:14.897449499999999 2:14.273573 8:2004.0 9:2.0 10:8.0 16:13.770124 20:25.849407 24:40.40676 30:112.0 31:0.0 34:47.0 35:6.0 36:849.0 37:129.0 40:0.0 41:0.0 42:21.0 43:3.0 46:11.0 47:1.0 #docid = 6443a27d7e3847fbff86c0a14c85a1350dadb3e1
0 qid:53444 1:14.897449499999999 2:0.0 8:2005.0 9:2.0 10:0.0 16:13.770124 20:25.849407 24:0.0 30:162.0 31:0.0 34:52.0 35:6.0 36:498.0 37:69.0 40:0.0 41:0.0 42:16.0 43:3.0 46:17.0 47:2.0 #docid = 774de3dbe7864056fbcc9af4eb409b2b2a142ed6
0 qid:53444 1:14.897449499999999 2:15.056535 8:2003.0 9:2.0 10:9.0 16:13.770124 20:25.849407 24:45.821888 30:175.0 31:0.0 34:51.0 35:6.0 36:631.0 37:84.0 40:0.0 41:0.0 42:25.0 43:4.0 46:17.0 47:2.0 #docid = 469af46edef4d8c6c654373ba88da87e60519a2d
0 qid:53444 1:8.288919 2:3.4961762000000003 8:2009.0 9:1.0 10:1.0 16:13.770124 20:25.849407 24:4.929419 30:386.0 31:0.0 34:38.0 35:5.0 36:1450.0 37:214.0 40:12.0 41:2.0 42:51.0 43:8.0 46:7.0 47:1.0 #docid = f3621cf1faeb361c1b0b604af1da73b06f99c930
0 qid:53444 1:13.955788 2:11.231608999999999 8:2018.0 9:3.0 10:5.0 16:13.770124 20:25.849407 24:25.618505 30:6.0 31:48.0 34:92.0 35:12.0 36:1023.0 37:155.0 40:42.0 41:5.0 42:30.0 43:4.0 46:10.0 47:1.0 #docid = 4a879be742ff458956f5fc74022077095e90ee9b
0 qid:53444 1:9.904081 2:12.799269 8:2017.0 9:2.0 10:42.0 16:13.770124 20:25.849407 24:213.10692000000003 30:17.0 31:0.0 34:115.0 35:20.0 36:10000.0 37:1445.0 40:0.0 41:0.0 42:14.0 43:2.0 46:0.0 47:0.0 #docid = 25f66f1a727ad57b0d7b825527ef1c570ba7975d
1 qid:53444 1:16.264101 2:16.106548 8:2001.0 9:2.0 10:13.0 16:13.770124 20:25.849407 24:65.78242 30:248.0 31:0.0 34:27.0 35:4.0 36:511.0 37:73.0 40:0.0 41:0.0 42:13.0 43:2.0 46:8.0 47:1.0 #docid = a152a0138f06047a484cf10b077e6be2c9bb8b67
0 qid:53444 1:13.742668 2:6.729804 8:2006.0462482302974 9:2.0 10:3.0 16:13.770124 20:25.849407 24:15.03111 30:50.0 31:1.0 34:55.0 35:8.0 36:2579.0 37:401.0 40:0.0 41:0.0 42:37.0 43:6.0 46:0.0 47:0.0 #docid = d8882f39b94dc4658be59570e17c362b33e6f157
1 qid:53444 1:14.897449499999999 2:11.471755 8:1982.0 9:2.0 10:3.0 16:13.770124 20:25.849407 24:15.273962 30:198.0 31:2.0 34:44.0 35:6.0 36:614.0 37:90.0 40:22.0 41:2.0 42:17.0 43:3.0 46:10.0 47:1.0 #docid = edd74731335bb9962ebe3964c58a8aa491031a59
0 qid:53444 1:12.754036 2:4.7036653 8:2009.0 9:2.0 10:1.0 16:13.770124 20:25.849407 24:5.1722717000000005 30:83.0 31:30.0 34:92.0 35:10.0 36:834.0 37:126.0 40:18.0 41:2.0 42:9.0 43:2.0 46:9.0 47:1.0 #docid = 381c29cd6411cf0c2e35f25e2bf4eb784ed9a8cf
0 qid:53444 1:11.149824 2:13.744062 8:2001.0 9:2.0 10:6.0 16:13.770124 20:25.849407 24:30.547924 30:209.0 31:23.0 34:93.0 35:14.0 36:797.0 37:103.0 40:42.0 41:5.0 42:61.0 43:11.0 46:10.0 47:1.0 #docid = 8ad24f66080d80f055843936bc86772912bc9868
0 qid:53444 1:15.2297325 2:15.41373 8:1996.0 9:3.0 10:11.0 16:13.770124 20:25.849407 24:56.166430000000005 30:231.0 31:0.0 34:73.0 35:9.0 36:533.0 37:80.0 40:0.0 41:0.0 42:22.0 43:4.0 46:17.0 47:2.0 #docid = 5bb59599e77b3500bc1b85c042d49916fa922ba7
0 qid:53444 1:12.754036 2:11.989128 8:2003.0 9:2.0 10:6.0 16:13.770124 20:25.849407 24:30.790777000000002 30:271.0 31:32.0 34:79.0 35:10.0 36:886.0 37:127.0 40:42.0 41:5.0 42:21.0 43:3.0 46:10.0 47:1.0 #docid = 9186593dc031fb46b0a79de86c6d50633f5457a5
0 qid:53444 1:13.229907999999998 2:11.923751 8:2006.0 9:2.0 10:6.0 16:13.770124 20:25.849407 24:30.547924 30:142.0 31:0.0 34:60.0 35:9.0 36:1357.0 37:200.0 40:30.0 41:4.0 42:24.0 43:4.0 46:10.0 47:1.0 #docid = 4f5ba3b0c86cf29b18b7c17cf44e8a95fdfd882e
0 qid:53444 1:9.634958000000001 2:9.559026 8:2017.0 9:2.0 10:2.0 16:13.770124 20:25.849407 24:10.10169 30:13.0 31:75.0 34:166.0 35:19.0 36:811.0 37:104.0 40:43.0 41:6.0 42:14.0 43:3.0 46:10.0 47:1.0 #docid = bd4256c701c9c3f21cae92b6fce424d1d2fa594e
1 qid:53444 1:14.296779 2:16.054144 8:2002.0 9:2.0 10:10.0 16:13.770124 20:25.849407 24:50.265602 30:129.0 31:0.0 34:45.0 35:7.0 36:286.0 37:42.0 40:0.0 41:0.0 42:11.0 43:2.0 46:10.0 47:1.0 #docid = 3edacd86dd4e241e36972a8eaee1cf946d6dda16
0 qid:53444 1:11.8981 2:12.207653 8:2010.0 9:2.0 10:5.0 16:13.770124 20:25.849407 24:25.375652 30:116.0 31:53.0 34:95.0 35:12.0 36:1070.0 37:157.0 40:50.0 41:5.0 42:32.0 43:5.0 46:27.0 47:3.0 #docid = c4132bade418d89f2669135e77b227ed3e5dafa8
1 qid:53444 1:12.5640545 2:13.123702999999999 8:2017.0 9:3.0 10:6.0 16:13.770124 20:25.849407 24:30.547924 30:7.0 31:0.0 34:104.0 35:16.0 36:904.0 37:131.0 40:21.0 41:3.0 42:27.0 43:4.0 46:10.0 47:1.0 #docid = 13df1f02f30621f32f70beab63982e475543bbc1
0 qid:53444 1:8.288919 2:9.623403999999999 8:2007.0 9:1.0 10:3.0 16:13.770124 20:12.771913 24:15.273962 30:110.0 31:0.0 34:32.0 35:5.0 36:1173.0 37:171.0 40:29.0 41:4.0 42:20.0 43:3.0 46:9.0 47:1.0 #docid = 6e6f30c3395414ac8bc5fda53402efe667b01ff4
0 qid:53444 1:11.511814 2:6.4774885 8:2009.0 9:2.0 10:2.0 16:13.770124 20:25.849407 24:9.858838 30:84.0 31:22.0 34:96.0 35:13.0 36:443.0 37:71.0 40:29.0 41:4.0 42:12.0 43:2.0 46:9.0 47:1.0 #docid = d9686d322a1d6c30ae7625e8f4d7a9b7807845fb
